DATE,MONTH,ROMA_cloud_cover,ROMA_humidity,ROMA_pressure,ROMA_global_radiation,ROMA_sunshine,ROMA_temp_mean,ROMA_temp_min,ROMA_temp_max
20070316,3,1,0.76,1.0226,1.93,10.2,12.0,5.8,18.2
20070317,3,3,0.76,1.0216,1.89,9.7,12.6,7.8,17.4
20070318,3,5,0.76,1.0175,1.84,9.1,11.8,7.2,16.4
20070319,3,8,0.8,0.9986,0.39,0.0,11.7,8.8,14.6
20070320,3,7,0.72,0.9872,1.27,4.4,6.9,3.0,10.8
20070321,3,7,0.73,0.9926,1.02,2.7,6.5,2.8,10.2
20070322,3,6,0.7,0.9997,0.81,1.5,7.6,3.2,12.0
20070323,3,3,0.62,1.0027,1.93,9.3,7.3,1.2,13.4
20070324,3,7,0.8,1.0044,0.41,0.0,8.0,5.6,10.4
20070325,3,6,0.76,1.0088,1.74,7.5,9.1,5.6,12.6
20070326,3,3,0.68,1.0144,2.11,10.5,9.1,3.2,15.0
20070327,3,4,0.7,1.0141,1.87,8.4,9.4,3.8,15.0
20070328,3,5,0.72,1.0152,1.5,5.5,8.7,2.6,14.8
20070329,3,7,0.72,1.0131,0.56,0.3,12.1,8.4,15.8
20070330,3,7,0.78,1.0083,0.78,1.1,11.7,8.0,15.4
20070331,3,3,0.74,1.0157,2.18,10.5,10.8,5.2,16.4
20070401,4,3,0.74,1.0236,2.06,9.4,12.0,6.2,17.8
20070402,4,4,0.67,1.0227,1.85,7.7,14.0,7.6,20.4
20070403,4,7,0.75,1.0111,0.93,1.7,12.0,7.6,16.4
20070404,4,8,0.77,0.9995,0.51,0.1,12.3,9.4,15.2
20070405,4,5,0.7,1.0094,1.72,6.5,13.3,7.2,19.4
20070406,4,1,0.7,1.0175,2.34,11.2,12.9,6.4,19.4
20070407,4,3,0.74,1.0201,2.23,10.2,13.2,7.8,18.6
20070408,4,4,0.7,1.0198,2.05,8.7,14.0,9.0,19.0
20070409,4,1,0.68,1.0204,2.43,11.6,13.5,6.6,20.4
20070410,4,3,0.72,1.0205,1.84,7.0,13.7,8.0,19.4
20070411,4,1,0.68,1.0206,2.33,10.6,14.7,8.0,21.4
20070412,4,2,0.58,1.0197,2.21,9.6,16.6,9.8,23.4
20070413,4,7,0.63,1.0178,1.03,1.9,17.4,12.6,22.2
20070414,4,7,0.79,1.0173,0.48,0.0,14.3,11.8,16.8
20070415,4,4,0.66,1.0172,2.33,10.3,17.1,11.2,23.0
20070416,4,2,0.59,1.0148,2.2,9.2,17.3,9.4,25.2
20070417,4,2,0.74,1.0157,2.2,9.1,15.7,9.8,21.6
20070418,4,1,0.72,1.018,2.48,11.2,15.1,8.8,21.4
20070419,4,2,0.72,1.0166,2.53,11.5,16.1,10.0,22.2
20070420,4,3,0.67,1.0149,2.35,10.0,17.5,10.4,24.6
20070421,4,1,0.64,1.0161,2.6,11.9,18.7,11.6,25.8
20070422,4,1,0.66,1.0198,2.61,11.9,18.9,12.6,25.2
20070423,4,2,0.7,1.0222,2.63,12.0,18.5,11.8,25.2
20070424,4,1,0.62,1.0192,2.66,12.1,18.7,11.6,25.8
20070425,4,3,0.7,1.0138,2.14,8.2,18.1,11.6,24.6
20070426,4,4,0.76,1.0158,1.96,6.9,16.6,12.4,20.8
20070427,4,1,0.66,1.0194,2.49,10.6,16.3,9.8,22.8
20070428,4,2,0.76,1.0206,1.96,6.8,15.5,10.0,21.0
20070429,4,4,0.71,1.0167,2.22,8.5,17.2,11.8,22.6
20070430,4,7,0.74,1.0105,1.02,1.5,16.4,13.4,19.4
20070501,5,6,0.69,1.0098,1.52,4.2,16.8,12.4,21.2
20070502,5,6,0.74,1.0144,1.25,2.7,16.4,12.2,20.6
20070503,5,7,0.8,1.0126,1.5,4.0,16.9,12.8,21.0
20070504,5,7,0.76,1.0073,1.56,4.3,15.9,12.4,19.4
20070505,5,5,0.7,1.0068,1.85,6.0,15.9,11.6,20.2
20070506,5,4,0.76,1.0087,1.96,6.7,16.0,11.2,20.8
20070507,5,3,0.74,1.0135,1.89,6.2,15.8,9.6,22.0
20070508,5,2,0.68,1.0168,2.78,12.2,16.8,9.6,24.0
20070509,5,3,0.7,1.0175,2.81,12.4,17.6,11.4,23.8
20070510,5,2,0.79,1.0171,2.79,12.2,18.3,11.8,24.8
20070511,5,4,0.78,1.0165,2.3,8.7,19.4,14.4,24.4
20070512,5,2,0.76,1.016,2.77,12.0,18.6,13.0,24.2
20070513,5,1,0.74,1.0173,2.85,12.5,20.0,13.6,26.4
20070514,5,0,0.66,1.0157,2.84,12.4,20.6,13.6,27.6
20070515,5,5,0.74,1.0145,2.42,9.4,17.7,14.0,21.4
20070516,5,4,0.66,1.014,2.34,8.8,17.3,12.6,22.0
20070517,5,3,0.69,1.01,2.5,9.9,16.4,10.6,22.2
20070518,5,2,0.6,1.0089,2.58,10.4,17.6,11.2,24.0
20070519,5,1,0.58,1.0126,2.87,12.4,17.5,10.8,24.2
20070520,5,1,0.71,1.0137,2.84,12.2,17.5,10.8,24.2
20070521,5,1,0.66,1.0158,2.85,12.2,20.4,13.4,27.4
20070522,5,1,0.66,1.0146,2.81,11.9,22.0,14.4,29.6
20070523,5,2,0.63,1.0123,2.8,11.8,24.2,16.6,31.8
20070524,5,1,0.57,1.0122,2.72,11.2,24.2,16.8,31.6
20070525,5,1,0.7,1.0116,2.89,12.4,23.5,17.6,29.4
20070526,5,4,0.64,1.0086,1.79,5.2,22.1,16.2,28.0
20070527,5,4,0.72,1.0039,1.63,4.3,21.1,16.4,25.8
20070528,5,4,0.74,0.9998,2.15,7.3,17.9,13.2,22.6
20070529,5,6,0.74,1.0028,0.8,0.5,14.5,11.4,17.6
20070530,5,4,0.74,1.0111,2.46,9.3,16.0,11.2,20.8
20070531,5,3,0.7,1.016,2.88,12.2,16.8,12.0,21.6
20070601,6,5,0.66,1.0144,1.92,6.4,19.1,13.8,24.4
20070602,6,5,0.64,1.014,2.62,11.0,18.0,14.0,22.0
20070603,6,7,0.84,1.014,0.3,0.0,15.9,13.4,18.4
20070604,6,4,0.66,1.0144,2.38,9.3,19.9,12.0,27.8
20070605,6,3,0.63,1.0098,2.73,11.8,21.0,14.8,27.2
20070606,6,4,0.78,1.0108,2.73,11.8,19.6,15.2,24.0
20070607,6,3,0.64,1.0131,2.83,12.5,20.0,13.4,26.6
20070608,6,4,0.63,1.0141,1.81,5.7,21.0,14.8,27.2
20070609,6,1,0.72,1.0153,2.83,12.5,20.7,14.0,27.4
20070610,6,2,0.71,1.0154,2.74,11.8,22.1,16.8,27.4
20070611,6,2,0.68,1.0146,2.79,12.2,23.2,17.4,29.0
20070612,6,3,0.67,1.0125,2.6,10.8,21.6,15.8,27.4
20070613,6,2,0.73,1.011,2.82,12.4,21.6,16.0,27.2
20070614,6,2,0.64,1.0122,2.81,12.3,23.6,17.0,30.2
20070615,6,5,0.62,1.0114,2.19,8.0,23.2,18.0,28.4
20070616,6,5,0.72,1.0119,2.46,9.8,23.2,19.0,27.4
20070617,6,4,0.56,1.0146,2.72,11.6,23.6,18.4,28.8
20070618,6,1,0.6,1.0153,2.8,12.2,24.4,16.6,32.2
20070619,6,3,0.52,1.0136,2.24,8.3,27.0,19.2,34.8
20070620,6,1,0.66,1.0126,2.74,11.8,27.1,19.8,34.4
20070621,6,1,0.69,1.0137,2.77,12.0,25.1,18.8,31.4
20070622,6,4,0.66,1.0139,2.46,9.8,25.1,18.8,31.4
20070623,6,3,0.66,1.0142,2.72,11.6,24.5,20.2,28.8
20070624,6,4,0.59,1.016,2.18,7.9,25.9,18.4,33.4
20070625,6,3,0.61,1.0107,2.7,11.5,30.2,24.0,36.4
20070626,6,5,0.72,1.008,1.54,4.2,25.4,19.4,31.4
20070627,6,3,0.62,1.0085,2.63,11.0,22.6,18.6,26.6
20070628,6,1,0.68,1.0131,2.86,12.7,21.8,16.8,26.8
20070629,6,2,0.66,1.0164,2.76,12.0,22.0,16.4,27.6
20070630,6,2,0.63,1.0164,2.83,12.5,22.6,16.0,29.2
20070701,7,2,0.74,1.0154,2.73,11.8,23.2,17.6,28.8
20070702,7,3,0.64,1.0129,1.89,6.2,23.2,17.0,29.4
20070703,7,3,0.6,1.0124,2.67,10.7,22.6,16.8,28.4
20070704,7,4,0.73,1.0106,1.89,8.0,22.6,18.6,26.6
20070705,7,1,0.57,1.0115,2.95,12.6,21.5,14.8,28.2
20070706,7,1,0.59,1.0149,2.96,12.5,21.3,14.0,28.6
20070707,7,0,0.64,1.0174,2.97,12.0,21.9,14.8,29.0
20070708,7,0,0.64,1.0176,2.94,12.7,22.5,15.2,29.8
20070709,7,0,0.59,1.0138,2.82,12.4,24.3,17.2,31.4
20070710,7,3,0.67,1.0097,2.63,12.0,21.9,16.8,27.0
20070711,7,2,0.64,1.0113,2.5,10.6,20.6,15.0,26.2
20070712,7,1,0.54,1.0157,2.92,12.5,21.3,14.0,28.6
20070713,7,0,0.49,1.0194,2.81,13.0,23.2,15.8,30.6
20070714,7,0,0.46,1.02,2.89,12.4,24.0,16.0,32.0
20070715,7,0,0.46,1.0196,2.83,12.4,25.8,17.6,34.0
20070716,7,0,0.49,1.0196,2.8,12.5,27.4,19.8,35.0
20070717,7,0,0.55,1.0184,2.72,12.3,27.3,19.6,35.0
20070718,7,0,0.5,1.0164,2.69,12.5,28.1,20.2,36.0
20070719,7,0,0.46,1.0146,2.69,12.4,28.6,20.8,36.4
20070720,7,0,0.48,1.0143,2.76,12.5,27.9,19.4,36.4
20070721,7,0,0.46,1.0141,2.64,11.4,27.9,20.2,35.6
20070722,7,1,0.66,1.0131,2.56,11.6,28.0,21.8,34.2
20070723,7,1,0.61,1.0105,2.44,11.0,28.7,20.4,37.0
20070724,7,1,0.56,1.0082,2.5,11.6,29.2,22.6,35.8
20070725,7,0,0.6,1.0108,2.73,12.6,26.3,20.2,32.4
20070726,7,1,0.68,1.0125,2.25,12.4,26.5,20.6,32.4
20070727,7,0,0.6,1.014,2.54,12.8,27.5,20.6,34.4
20070728,7,0,0.58,1.0133,2.61,12.6,27.6,20.0,35.2
20070729,7,0,0.68,1.0106,2.62,12.5,26.2,20.2,32.2
20070730,7,1,0.76,1.0074,2.62,12.5,25.3,20.6,30.0
20070731,7,3,0.61,1.0082,1.69,9.5,24.9,19.8,30.0
20070801,8,0,0.44,1.0131,2.64,12.5,24.6,16.8,32.4
20070802,8,0,0.5,1.0142,2.57,12.3,25.1,17.2,33.0
20070803,8,2,0.6,1.0151,2.01,10.0,25.3,19.8,30.8
20070804,8,1,0.67,1.0148,2.11,10.3,24.9,19.2,30.6
20070805,8,0,0.44,1.0126,2.63,12.3,25.5,18.8,32.2
20070806,8,0,0.52,1.0108,2.54,12.4,24.3,17.0,31.6
20070807,8,1,0.64,1.0109,2.43,12.3,24.1,17.6,30.6
20070808,8,2,0.67,1.0109,2.39,12.0,24.4,18.8,30.0
20070809,8,2,0.64,1.0087,2.24,11.0,22.8,19.0,26.6
20070810,8,5,0.72,1.0068,1.21,5.5,19.7,15.8,23.6
20070811,8,4,0.71,1.0094,1.21,4.1,19.6,14.0,25.2
20070812,8,2,0.71,1.012,2.04,11.0,23.1,18.0,28.2
20070813,8,2,0.64,1.0129,2.23,11.0,23.8,17.6,30.0
20070814,8,1,0.67,1.0137,2.36,12.1,24.8,18.6,31.0
20070815,8,1,0.73,1.0136,2.41,12.1,26.1,19.0,33.2
20070816,8,0,0.6,1.0127,2.44,12.2,26.1,19.8,32.4
20070817,8,0,0.7,1.0139,2.43,12.0,24.2,18.4,30.0
20070818,8,1,0.6,1.0132,2.57,12.1,23.3,18.6,28.0
20070819,8,1,0.64,1.0114,2.37,12.3,22.9,17.4,28.4
20070820,8,4,0.74,1.0094,2.07,9.8,22.9,18.8,27.0
20070821,8,6,0.66,1.0083,1.77,8.2,24.7,19.4,30.0
20070822,8,5,0.64,1.0095,1.61,6.5,26.7,20.0,33.4
20070823,8,6,0.67,1.0136,0.93,3.0,27.1,22.2,32.0
20070824,8,3,0.61,1.0188,1.41,4.0,27.5,20.0,35.0
20070825,8,1,0.49,1.021,2.19,10.0,30.1,20.2,40.0
20070826,8,0,0.4,1.0188,2.22,10.7,31.5,23.6,39.4
20070827,8,0,0.58,1.0164,2.16,11.2,27.9,22.0,33.8
20070828,8,0,0.63,1.0138,2.09,11.0,26.7,20.4,33.0
20070829,8,0,0.52,1.0129,2.12,10.8,27.0,20.2,33.8
20070830,8,4,0.66,1.0088,1.23,4.4,29.1,24.6,33.6
20070831,8,3,0.61,1.011,2.02,9.2,23.4,19.6,27.2
20070901,9,1,0.58,1.0119,2.26,11.4,23.5,17.0,30.0
20070902,9,2,0.58,1.0138,2.08,9.7,23.6,18.0,29.2
20070903,9,2,0.6,1.0132,2.19,11.0,23.3,16.2,30.4
20070904,9,4,0.71,1.0078,1.15,2.0,20.5,15.6,25.4
20070905,9,2,0.42,1.0132,2.3,11.6,18.2,12.8,23.6
20070906,9,4,0.56,1.0166,1.29,5.1,16.2,9.0,23.4
20070907,9,2,0.58,1.0155,2.2,11.6,18.1,10.2,26.0
20070908,9,1,0.63,1.0161,2.01,11.0,20.6,13.2,28.0
20070909,9,1,0.63,1.0152,2.08,11.3,22.0,16.6,27.4
20070910,9,2,0.68,1.0152,1.49,8.2,21.4,15.0,27.8
20070911,9,3,0.69,1.0123,1.91,11.2,21.5,16.2,26.8
20070912,9,1,0.64,1.0175,1.63,7.6,21.6,15.6,27.6
20070913,9,1,0.69,1.0212,1.96,10.6,20.0,13.8,26.2
20070914,9,3,0.67,1.0208,1.53,6.0,21.2,15.0,27.4
20070915,9,1,0.63,1.0207,1.87,10.4,22.4,15.4,29.4
20070916,9,3,0.74,1.0211,1.48,8.8,23.3,17.4,29.2
20070917,9,4,0.81,1.0188,0.91,2.0,23.5,19.8,27.2
20070918,9,5,0.79,1.0133,0.87,2.6,24.5,22.0,27.0
20070919,9,3,0.68,1.0137,1.62,8.1,21.4,18.8,24.0
20070920,9,2,0.51,1.0191,1.94,9.8,20.8,15.0,26.6
20070921,9,1,0.6,1.0218,1.88,10.8,18.7,11.8,25.6
20070922,9,2,0.66,1.0223,1.82,9.0,19.3,12.8,25.8
20070923,9,3,0.62,1.0216,1.75,9.0,20.4,13.2,27.6
20070924,9,4,0.61,1.0185,1.47,6.4,20.5,14.0,27.0
20070925,9,4,0.64,1.0119,1.36,7.0,21.1,16.0,26.2
20070926,9,4,0.71,1.0082,1.36,8.0,19.7,16.0,23.4
20070927,9,6,0.68,1.0065,0.87,1.9,18.2,14.6,21.8
20070928,9,5,0.68,1.0128,0.92,5.6,16.9,13.8,20.0
20070929,9,5,0.7,1.0213,0.93,4.4,17.8,13.4,22.2
20070930,9,1,0.6,1.0232,1.77,10.4,18.7,10.8,26.6
20071001,10,1,0.6,1.0225,1.7,10.4,20.2,13.0,27.4
20071002,10,0,0.64,1.0199,1.69,10.3,20.7,13.8,27.6
20071003,10,1,0.66,1.0199,1.59,10.0,21.1,14.0,28.2
20071004,10,3,0.62,1.0213,1.47,6.6,22.1,14.8,29.4
20071005,10,3,0.59,1.0207,1.44,8.9,21.6,14.8,28.4
20071006,10,7,0.68,1.0144,0.95,4.5,21.0,16.0,26.0
20071007,10,5,0.72,1.0122,1.57,8.3,19.9,15.2,24.6
20071008,10,2,0.7,1.0163,1.46,10.1,18.5,12.6,24.4
20071009,10,5,0.76,1.0176,1.02,3.0,18.1,13.0,23.2
20071010,10,8,0.89,1.0158,0.31,0.0,16.6,15.0,18.2
20071011,10,6,0.76,1.0163,0.92,2.5,17.2,13.6,20.8
20071012,10,4,0.74,1.0173,0.85,4.4,16.8,12.0,21.6
20071013,10,2,0.72,1.0164,1.47,9.0,17.2,11.6,22.8
20071014,10,1,0.56,1.0184,1.6,10.4,16.6,10.8,22.4
20071015,10,1,0.61,1.0218,1.51,9.8,14.9,8.4,21.4
20071016,10,0,0.64,1.0238,1.45,10.0,15.5,8.8,22.2
20071017,10,4,0.68,1.022,1.2,7.5,16.6,9.8,23.4
20071018,10,5,0.8,1.0181,0.96,5.4,17.6,13.2,22.0
20071019,10,3,0.6,1.0164,0.95,5.1,14.1,8.8,19.4
20071020,10,4,0.46,1.0157,1.22,6.5,11.3,6.0,16.6
20071021,10,4,0.5,1.0117,1.14,5.5,9.8,6.0,13.6
20071022,10,5,0.74,1.0048,0.63,2.0,8.9,6.0,11.8
20071023,10,4,0.63,1.0077,1.43,9.8,11.1,4.8,17.4
20071024,10,6,0.72,1.0125,0.69,2.2,13.5,9.8,17.2
20071025,10,6,0.74,1.0145,0.19,0.0,13.9,8.6,19.2
20071026,10,7,0.66,1.016,0.51,4.4,18.8,13.6,24.0
20071027,10,4,0.68,1.0205,1.12,8.2,17.1,11.2,23.0
20071028,10,2,0.73,1.0205,1.13,8.0,17.0,11.0,23.0
20071029,10,4,0.74,1.0178,0.96,6.2,15.6,9.8,21.4
20071030,10,8,0.74,1.0085,0.83,4.3,18.2,13.8,22.6
20071031,10,7,0.84,1.0093,0.13,0.0,15.1,13.2,17.0
20071101,11,7,0.86,1.0173,0.24,0.0,11.8,9.8,13.8
20071102,11,4,0.7,1.0213,0.77,3.5,13.5,8.2,18.8
20071103,11,2,0.68,1.0211,1.14,9.3,13.2,7.2,19.2
20071104,11,1,0.7,1.0169,1.12,9.0,13.1,7.0,19.2
20071105,11,1,0.68,1.0196,1.06,9.9,13.7,7.8,19.6
20071106,11,4,0.76,1.0207,0.67,3.6,11.0,5.0,17.0
20071107,11,2,0.6,1.02,1.14,9.2,11.4,5.6,17.2
20071108,11,1,0.78,1.0194,0.67,5.8,11.2,5.2,17.2
20071109,11,5,0.76,1.0106,0.6,3.8,12.1,7.0,17.2
20071110,11,3,0.5,1.0164,1.13,8.6,8.2,3.0,13.4
20071111,11,6,0.82,1.014,0.31,0.8,12.6,9.0,16.2
20071112,11,4,0.72,1.0088,0.83,7.0,12.8,8.4,17.2
20071113,11,4,0.7,1.0131,0.67,4.6,9.6,4.8,14.4
20071114,11,7,0.84,1.0008,0.19,0.3,9.2,4.2,14.2
20071115,11,6,0.76,1.0033,0.65,4.7,7.5,2.6,12.4
20071116,11,7,0.78,1.0092,0.1,0.0,7.4,6.0,8.8
20071117,11,5,0.69,1.0096,0.81,5.0,6.6,2.0,11.2
20071118,11,3,0.7,1.0106,0.81,6.2,5.9,1.8,10.0
20071119,11,2,0.7,1.0173,0.88,8.6,6.0,0.6,11.4
20071120,11,2,0.76,1.0228,0.85,8.4,7.2,0.6,13.8
20071121,11,5,0.76,1.0221,0.47,1.3,8.9,2.8,15.0
20071122,11,6,0.71,1.0171,0.42,1.6,12.2,6.2,18.2
20071123,11,6,0.57,1.0145,0.54,2.7,17.5,15.4,19.6
20071124,11,6,0.76,1.0154,0.5,2.8,14.6,9.2,20.0
20071125,11,5,0.88,1.0189,0.26,1.5,11.2,6.8,15.6
20071126,11,4,0.87,1.0146,0.54,4.3,12.5,7.4,17.6
20071127,11,3,0.82,1.0172,0.75,7.0,11.3,6.8,15.8
20071128,11,3,0.64,1.0164,0.54,4.2,10.5,7.0,14.0
20071129,11,7,0.72,1.0117,0.08,0.0,9.1,6.8,11.4
20071130,11,5,0.86,1.0123,0.64,5.4,9.1,5.8,12.4
20071201,12,3,0.76,1.0182,0.76,6.5,8.3,2.6,14.0
20071202,12,6,0.85,1.0201,0.17,0.9,11.4,7.8,15.0
20071203,12,7,0.82,1.0099,0.06,0.4,11.3,7.4,15.2
20071204,12,0,0.64,1.0104,0.86,8.2,8.7,3.6,13.8
20071205,12,1,0.52,1.0226,0.83,8.3,8.2,3.0,13.4
20071206,12,2,0.68,1.0205,0.71,5.9,6.7,1.6,11.8
20071207,12,5,0.82,1.0156,0.29,2.1,7.4,1.6,13.2
20071208,12,6,0.77,1.0035,0.45,2.3,9.5,6.0,13.0
20071209,12,5,0.86,1.0059,0.09,0.0,7.4,2.6,12.2
20071210,12,5,0.8,1.005,0.34,1.6,9.4,5.2,13.6
20071211,12,5,0.82,1.0103,0.63,4.2,7.6,3.4,11.8
20071212,12,3,0.7,1.0161,0.76,7.7,7.6,3.0,12.2
20071213,12,1,0.63,1.0222,0.8,8.3,7.6,3.0,12.2
20071214,12,2,0.51,1.023,0.54,4.1,4.9,1.0,8.8
20071215,12,2,0.58,1.0219,0.78,6.3,1.5,-2.0,5.0
20071216,12,2,0.62,1.021,0.75,6.7,1.5,-4.4,7.4
20071217,12,7,0.66,1.0187,0.23,0.7,7.6,4.0,11.2
20071218,12,5,0.66,1.0238,0.27,2.4,6.8,3.2,10.4
20071219,12,1,0.76,1.0305,0.76,8.2,5.4,0.8,10.0
20071220,12,1,0.8,1.0328,0.73,8.0,5.4,-0.2,11.0
20071221,12,2,0.73,1.0309,0.72,7.8,5.0,-1.4,11.4
20071222,12,6,0.74,1.0291,0.19,0.2,6.4,0.8,12.0
20071223,12,8,0.84,1.0266,0.12,0.0,9.9,7.0,12.8
20071224,12,6,0.85,1.024,0.4,1.8,10.1,6.4,13.8
20071225,12,5,0.84,1.0224,0.47,4.2,9.0,5.2,12.8
20071226,12,6,0.9,1.0237,0.2,0.0,6.8,3.6,10.0
20071227,12,3,0.73,1.0276,0.72,6.4,6.0,2.0,10.0
20071228,12,1,0.7,1.03,0.75,8.4,5.5,0.2,10.8
20071229,12,2,0.75,1.0273,0.7,5.9,4.1,-1.0,9.2
20071230,12,3,0.68,1.0206,0.73,7.2,5.5,-0.6,11.6
20071231,12,2,0.77,1.0188,0.71,8.2,6.4,1.8,11.0
20080101,1,2,0.58,1.0185,0.9,8.0,5.1,0.4,9.8
20080102,1,5,0.6,1.019,0.56,4.2,3.8,-0.8,8.4
20080103,1,7,0.64,1.0151,0.27,0.6,8.8,5.0,12.6
20080104,1,6,0.64,1.0162,0.23,0.8,9.5,5.2,13.8
20080105,1,7,0.8,1.0201,0.12,0.3,12.3,9.4,15.2
20080106,1,7,0.86,1.0202,0.07,0.0,10.7,8.4,13.0
20080107,1,5,0.88,1.0207,0.25,0.5,11.1,7.8,14.4
20080108,1,3,0.84,1.0223,0.77,8.0,11.2,6.4,16.0
20080109,1,6,0.76,1.0237,0.64,3.8,10.8,5.6,16.0
20080110,1,7,0.5,1.0252,0.16,0.1,10.9,7.6,14.2
20080111,1,8,0.86,1.0228,0.28,1.4,12.2,10.6,13.8
20080112,1,7,0.86,1.0145,0.16,0.0,10.3,7.2,13.4
20080113,1,5,0.82,1.0158,0.38,2.7,6.3,3.6,9.0
20080114,1,2,0.78,1.0212,0.95,8.2,5.5,0.0,11.0
20080115,1,5,0.78,1.0204,0.14,0.0,7.7,3.6,11.8
20080116,1,6,0.87,1.0141,0.2,0.1,8.8,5.6,12.0
20080117,1,6,0.84,1.0115,0.27,0.6,9.2,6.2,12.2
20080118,1,4,0.81,1.0222,0.63,4.2,9.5,5.2,13.8
20080119,1,2,0.76,1.0283,0.86,7.6,8.3,3.0,13.6
20080120,1,1,0.74,1.0296,0.98,8.8,7.8,2.4,13.2
20080121,1,7,0.85,1.0283,0.14,0.0,7.1,3.6,10.6
20080122,1,6,0.88,1.0146,0.19,0.0,8.5,5.4,11.6
20080123,1,1,0.61,1.0188,1.1,0.0,6.9,2.8,11.0
20080124,1,1,0.58,1.0283,1.06,8.2,5.4,0.0,10.8
20080125,1,3,0.63,1.0312,1.0,8.5,5.8,-0.4,12.0
20080126,1,1,0.59,1.0328,1.03,8.5,8.3,1.8,14.8
20080127,1,5,0.75,1.0297,0.46,0.0,4.5,-0.2,9.2
20080128,1,3,0.68,1.0258,0.94,7.1,9.4,1.8,17.0
20080129,1,1,0.74,1.0287,0.99,9.0,9.5,2.8,16.2
20080130,1,5,0.8,1.0259,0.69,5.6,9.7,4.4,15.0
20080131,1,7,0.81,1.0215,0.31,0.1,9.9,6.6,13.2
20080201,2,6,0.76,1.0199,0.76,5.0,9.5,5.8,13.2
20080202,2,6,0.77,1.017,0.69,3.3,10.2,6.4,14.0
20080203,2,6,0.74,1.0214,0.26,0.2,9.3,4.6,14.0
20080204,2,7,0.87,1.0179,0.53,2.5,12.1,9.4,14.8
20080205,2,4,0.72,1.0187,0.99,7.2,9.1,5.0,13.2
20080206,2,1,0.75,1.0269,1.22,9.3,8.5,2.0,15.0
20080207,2,1,0.57,1.0253,1.25,9.6,10.8,4.8,16.8
20080208,2,0,0.4,1.0269,1.26,9.5,9.1,4.4,13.8
20080209,2,0,0.57,1.0275,1.24,9.5,8.4,1.8,15.0
20080210,2,3,0.65,1.0273,1.21,9.2,7.4,1.2,13.6
20080211,2,3,0.65,1.0274,1.06,8.8,6.7,2.0,11.4
20080212,2,3,0.72,1.029,0.86,6.0,5.1,-1.0,11.2
20080213,2,2,0.69,1.0317,1.17,9.4,6.7,0.8,12.6
20080214,2,0,0.69,1.0322,1.27,9.6,6.4,-0.4,13.2
20080215,2,0,0.7,1.0266,1.28,10.2,6.4,0.2,12.6
20080216,2,0,0.54,1.0281,1.43,9.6,6.1,0.8,11.4
20080217,2,1,0.48,1.0382,1.43,9.9,3.9,-1.0,8.8
20080218,2,0,0.58,1.0342,1.45,9.8,3.5,-4.0,11.0
20080219,2,1,0.74,1.0304,1.35,9.9,4.7,-2.2,11.6
20080220,2,6,0.79,1.0285,0.83,4.5,7.0,0.4,13.6
20080221,2,8,0.86,1.0268,0.28,0.0,9.6,7.4,11.8
20080222,2,2,0.78,1.029,1.39,9.6,9.8,3.4,16.2
20080223,2,0,0.78,1.0295,1.38,9.8,9.6,2.8,16.4
20080224,2,0,0.78,1.0299,1.39,8.8,11.5,4.8,18.2
20080225,2,3,0.85,1.0274,0.95,4.4,8.7,3.0,14.4
20080226,2,6,0.82,1.0233,1.14,5.7,11.6,6.8,16.4
20080227,2,7,0.9,1.0209,0.35,0.1,10.3,6.6,14.0
20080228,2,7,0.84,1.0229,0.61,1.2,12.9,8.8,17.0
20080229,2,6,0.91,1.0242,0.36,0.0,10.5,6.2,14.8
20080301,3,8,0.96,1.0159,0.33,0.0,11.4,9.2,13.6
20080302,3,3,0.82,1.0144,1.69,9.1,11.6,4.8,18.4
20080303,3,3,0.74,1.0158,1.24,7.0,12.6,7.0,18.2
20080304,3,4,0.74,1.0082,1.55,8.4,13.3,8.6,18.0
20080305,3,7,0.86,1.0057,0.33,0.0,8.5,6.2,10.8
20080306,3,7,0.84,1.0051,0.77,2.3,9.7,6.0,13.4
20080307,3,7,0.87,1.0059,0.32,0.0,6.0,4.0,8.0
20080308,3,4,0.75,1.0094,1.48,7.4,8.2,1.8,14.6
20080309,3,4,0.78,1.013,1.26,7.0,9.7,4.4,15.0
20080310,3,7,0.86,1.0105,0.66,2.1,9.6,5.4,13.8
20080311,3,5,0.69,1.0041,1.25,6.2,11.3,6.4,16.2
20080312,3,4,0.78,1.0115,1.3,4.8,9.5,3.0,16.0
20080313,3,3,0.73,1.0146,1.94,10.0,12.1,5.0,19.2
20080314,3,3,0.78,1.0163,1.86,10.5,11.6,5.6,17.6
20080315,3,6,0.82,1.0166,1.67,9.0,13.7,10.0,17.4
20080316,3,5,0.86,1.0133,1.05,2.5,11.7,7.6,15.8
20080317,3,4,0.76,1.0084,1.7,10.5,12.4,7.2,17.6
20080318,3,6,0.76,1.0052,0.88,3.0,12.4,9.6,15.2
20080319,3,6,0.7,1.0059,1.8,8.6,13.3,8.8,17.8
20080320,3,6,0.84,1.0059,0.99,6.0,8.9,4.0,13.8
20080321,3,5,0.63,1.0025,1.13,5.5,6.7,1.0,12.4
20080322,3,8,0.86,0.9928,0.32,0.0,10.4,8.4,12.4
20080323,3,8,0.82,0.9912,0.47,0.2,10.4,6.6,14.2
20080324,3,7,0.72,0.9951,1.04,3.0,6.7,2.0,11.4
20080325,3,5,0.72,1.001,1.57,7.9,8.4,1.8,15.0
